event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-17afb68f3c04fc9be2d5,Government of Nepal BIPAD Portal,2016,6,4,Far Western Region,Kailali,Gauriganga,FLOOD,0,1,0,0,0,0,0,0.0,False,28.74013,80.89463,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bed68d0ea22eb5d2c993,Government of Nepal BIPAD Portal,2016,6,8,Far Western Region,Doti,Shikhar,FLOOD,0,0,0,0,1,0,0,0.0,False,29.18116,80.84086,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-131cedd862c1ab3ff225,Government of Nepal BIPAD Portal,2016,6,11,Western Region,Myagdi,Raghuganga,FLOOD,0,0,0,0,0,0,0,0.0,False,28.54637,83.48729,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-afe5775992a2c6377830,Government of Nepal BIPAD Portal,2016,6,19,Mid-Western Region,Dailekh,Mahabu,FLOOD,2,0,0,0,0,0,0,0.0,False,28.88537,81.67138,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e6036939c2265762440d,Government of Nepal BIPAD Portal,2016,6,20,Far Western Region,Doti,Shikhar,FLOOD,0,0,0,0,0,0,0,0.0,False,29.18116,80.84086,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f406da19788766421366,Government of Nepal BIPAD Portal,2016,6,21,Far Western Region,Bajura,Gaumul,FLOOD,0,0,0,0,0,2,0,0.0,False,29.5579,81.49045,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8641ccc292fd43431975,Government of Nepal BIPAD Portal,2016,6,21,Mid-Western Region,Humla,Simkot,FLOOD,0,0,0,0,2,0,0,0.0,False,30.02618,81.88546,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5c4cf6aa36b9a7ce0346,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-708f20a79379e75debe0,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,18,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f4b24d4811de1c9ae029,Government of Nepal BIPAD Portal,2016,6,21,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-19fb036896697198c056,Government of Nepal BIPAD Portal,2016,6,22,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0dd08ceb08d681fe81b3,Government of Nepal BIPAD Portal,2016,6,22,Eastern Region,Morang,Belbari,FLOOD,2,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e670a9438d78755e6346,Government of Nepal BIPAD Portal,2016,6,23,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,0,0,0,0,0,0.0,False,27.18536,85.90753,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-26e990f0ed89a4e7ab82,Government of Nepal BIPAD Portal,2016,6,25,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-71df765502a569f3c85d,Government of Nepal BIPAD Portal,2016,6,27,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0ac8e723c008a0235e8b,Government of Nepal BIPAD Portal,2016,7,1,Mid-Western Region,Salyan,Sharada,FLOOD,0,1,0,0,0,0,0,0.0,False,28.4,82.09154,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-2d3c6b5a4b824815afbd,Government of Nepal BIPAD Portal,2016,7,1,Central Region,Sarlahi,Haripur,FLOOD,1,0,1,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9f7a15860ce5e4b04c4b,Government of Nepal BIPAD Portal,2016,7,2,Mid-Western Region,Banke,Rapti Sonari,FLOOD,0,1,0,0,0,0,0,0.0,False,28.09534,81.84765,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3f0ddb0c3029feb48192,Government of Nepal BIPAD Portal,2016,7,2,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9c4642fbb118f2f8bef5,Government of Nepal BIPAD Portal,2016,7,2,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-14bccd2ca12bcbc2bd23,Government of Nepal BIPAD Portal,2016,7,3,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,1,0,0,0,0,0.0,False,27.18536,85.90753,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f79e574e3ab54bb2cd9d,Government of Nepal BIPAD Portal,2016,7,4,Central Region,Sindhupalchok,Jugal,FLOOD,0,0,0,0,88,30,0,0.0,False,27.90711,85.75568,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-44ab84b635493782f140,Government of Nepal BIPAD Portal,2016,7,5,Western Region,Baglung,Dhorpatan,FLOOD,0,0,0,0,2,0,0,0.0,False,28.35288,83.27139,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-aa376826d09822f7ee43,Government of Nepal BIPAD Portal,2016,7,5,Western Region,Kapilbastu,Buddhabhumi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.62682,82.96838,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6a9ca38c962f890efcd4,Government of Nepal BIPAD Portal,2016,7,10,Mid-Western Region,Dolpa,Shey Phoksundo,FLOOD,0,0,0,0,0,1,0,0.0,False,29.21277,83.03833,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a204225de60823db4483,Government of Nepal BIPAD Portal,2016,7,14,Mid-Western Region,Kalikot,Pachaljharana,FLOOD,2,0,1,0,0,0,0,0.0,False,29.21559,81.74506,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-bdb2431b874103b8f6a0,Government of Nepal BIPAD Portal,2016,7,15,Western Region,Kaski,Machhapuchchhre,FLOOD,0,0,0,0,1,0,0,0.0,False,28.34628,83.99007,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3c78e7079038a70ba649,Government of Nepal BIPAD Portal,2016,7,15,Mid-Western Region,Mugu,Mugum Karmarong,FLOOD,0,0,0,0,3,0,0,0.0,False,29.67916,82.30447,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-7b2b01fb9a194f628215,Government of Nepal BIPAD Portal,2016,7,15,Mid-Western Region,Rukum East,Sisne,FLOOD,0,1,0,0,0,0,0,0.0,False,28.73381,82.67046,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-33f1f9e35aa34d2beb7b,Government of Nepal BIPAD Portal,2016,7,15,Western Region,Tanahu,Rhishing,FLOOD,0,1,0,0,0,0,0,0.0,False,27.93572,84.24996,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-7ad0dc3c6be2c625fbf4,Government of Nepal BIPAD Portal,2016,7,16,Eastern Region,Taplejung,Phaktanglung,FLOOD,0,1,0,0,0,0,0,0.0,False,27.60988,87.82613,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-4e9e48aab61d6a7cdd5e,Government of Nepal BIPAD Portal,2016,7,17,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a8d7e778050ca879e4fe,Government of Nepal BIPAD Portal,2016,7,19,Western Region,Gulmi,Resunga,FLOOD,1,0,0,0,0,0,0,0.0,False,28.09848,83.31058,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e5a55410f8757b4e774d,Government of Nepal BIPAD Portal,2016,7,19,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-2857065ac3a506edfb0b,Government of Nepal BIPAD Portal,2016,7,20,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ef90934ebc016d0f13da,Government of Nepal BIPAD Portal,2016,7,20,Eastern Region,Okhaldhunga,Molung,FLOOD,1,0,0,0,0,0,0,0.0,False,27.33592,86.44629,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-463a2c70c0bdc87ee91b,Government of Nepal BIPAD Portal,2016,7,20,Central Region,Rautahat,Brindaban,FLOOD,0,1,0,0,0,0,0,0.0,False,26.98914,85.33443,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-28859b8b7e8f9900dccc,Government of Nepal BIPAD Portal,2016,7,20,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,7,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1e0a5025710404ba40f7,Government of Nepal BIPAD Portal,2016,7,21,Mid-Western Region,Banke,Rapti Sonari,FLOOD,1,0,0,0,0,0,0,0.0,False,28.09534,81.84765,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a38c55b88750ce23c6ed,Government of Nepal BIPAD Portal,2016,7,21,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3e7efa224a604e879be7,Government of Nepal BIPAD Portal,2016,7,21,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,32,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-23a2ff2fc889ffc04aa2,Government of Nepal BIPAD Portal,2016,7,21,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a439961e8cebd8518573,Government of Nepal BIPAD Portal,2016,7,21,Central Region,Sindhuli,Kamalamai,FLOOD,0,1,0,0,0,0,0,0.0,False,27.18536,85.90753,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d1b638182633a0fe71b8,Government of Nepal BIPAD Portal,2016,7,22,Far Western Region,Baitadi,Surnaya,FLOOD,1,0,0,0,0,0,0,0.0,False,29.50844,80.57647,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f215514f06c9fba34611,Government of Nepal BIPAD Portal,2016,7,22,Central Region,Dolakha,Bigu,FLOOD,0,1,0,0,0,0,0,0.0,False,27.82349,86.22218,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-28da54c33b9024e656b1,Government of Nepal BIPAD Portal,2016,7,22,Western Region,Gulmi,Resunga,FLOOD,0,0,0,0,0,0,0,0.0,False,28.09848,83.31058,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c62d2b6984f58212f394,Government of Nepal BIPAD Portal,2016,7,22,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,23,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5510ca5ca6255913bf23,Government of Nepal BIPAD Portal,2016,7,22,Central Region,Sindhuli,Kamalamai,FLOOD,1,0,0,0,0,0,0,0.0,False,27.18536,85.90753,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-790aa43e3de8e7924a0f,Government of Nepal BIPAD Portal,2016,7,22,Eastern Region,Udayapur,Rautamai,FLOOD,0,0,0,0,0,0,0,0.0,False,26.93279,86.66463,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-167f022d382976a15357,Government of Nepal BIPAD Portal,2016,7,23,Mid-Western Region,Dailekh,Mahabu,FLOOD,1,0,0,0,0,0,0,0.0,False,28.88537,81.67138,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0ae601912547b145eb92,Government of Nepal BIPAD Portal,2016,7,23,Western Region,Kapilbastu,Buddhabhumi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.62682,82.96838,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1487310df85d5c266b31,Government of Nepal BIPAD Portal,2016,7,23,Central Region,Kathmandu,Kageshwori Manahora,FLOOD,1,0,0,0,0,0,0,0.0,False,27.69912,85.37856,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-12246a7096bec741640b,Government of Nepal BIPAD Portal,2016,7,23,Central Region,Makwanpur,Makawanpurgadhi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.4427,85.08797,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ee21628240c26226ad34,Government of Nepal BIPAD Portal,2016,7,23,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,40,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ead41e5d407ab8a59b42,Government of Nepal BIPAD Portal,2016,7,23,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,1,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d86c419932eeef90d3e9,Government of Nepal BIPAD Portal,2016,7,23,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5be91db81ff24d6cdd99,Government of Nepal BIPAD Portal,2016,7,23,Central Region,Sindhupalchok,Jugal,FLOOD,0,0,0,0,0,0,0,0.0,False,27.90711,85.75568,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-8c594764fb388f768f35,Government of Nepal BIPAD Portal,2016,7,24,Western Region,Gulmi,Resunga,FLOOD,1,0,0,0,0,0,0,0.0,False,28.09848,83.31058,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c40be0d972d1938e96aa,Government of Nepal BIPAD Portal,2016,7,24,Eastern Region,Jhapa,Barhadashi,FLOOD,3,1,0,0,7,9,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b6ed1e14df848a493663,Government of Nepal BIPAD Portal,2016,7,24,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-65f7d7ae6aca06047e9a,Government of Nepal BIPAD Portal,2016,7,24,Eastern Region,Siraha,Golbazar,FLOOD,1,2,0,0,0,0,0,0.0,False,26.7425,86.3336,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0d10805ca944fc0fbc42,Government of Nepal BIPAD Portal,2016,7,24,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,4,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d64ece0339e0007d562e,Government of Nepal BIPAD Portal,2016,7,25,Central Region,Bara,Jitpur Simara,FLOOD,1,0,0,0,0,0,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d755012209f99a7c5d32,Government of Nepal BIPAD Portal,2016,7,25,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,0,1,0,0.0,False,27.61645,84.36001,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-b6cd7d77d0c104e4ede8,Government of Nepal BIPAD Portal,2016,7,25,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,1,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-2956161836950daf0690,Government of Nepal BIPAD Portal,2016,7,25,Mid-Western Region,Jumla,Guthichaur,FLOOD,1,0,0,0,0,0,0,0.0,False,29.23923,82.21605,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-e9df3859624c7c6976ff,Government of Nepal BIPAD Portal,2016,7,25,Western Region,Kaski,Machhapuchchhre,FLOOD,0,1,0,0,0,0,0,0.0,False,28.34628,83.99007,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-49f94c088ebce216c854,Government of Nepal BIPAD Portal,2016,7,25,Western Region,Rupandehi,Tilottama,FLOOD,2,0,0,0,0,0,0,0.0,False,27.57833,83.42932,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6ef1c2b97d3083905be4,Government of Nepal BIPAD Portal,2016,7,25,Eastern Region,Saptari,Rupani,FLOOD,1,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-c7a2d22b6a8cbfc6a291,Government of Nepal BIPAD Portal,2016,7,25,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6498b8bc12a29ac5817a,Government of Nepal BIPAD Portal,2016,7,25,Eastern Region,Sunsari,Inaruwa,FLOOD,0,1,1,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-81c488a7c3417e6b4ac0,Government of Nepal BIPAD Portal,2016,7,25,Eastern Region,Udayapur,Rautamai,FLOOD,1,0,0,0,0,0,0,0.0,False,26.93279,86.66463,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ba117b66213c80283534,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Arghakhanchi,Bhumikasthan,FLOOD,1,0,0,0,0,0,0,0.0,False,27.94393,83.04234,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-df46cc57d2c14fa61fda,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Baglung,Dhorpatan,FLOOD,0,0,0,0,80,0,0,0.0,False,28.35288,83.27139,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-895dadfa9f2ddaeb8e5a,Government of Nepal BIPAD Portal,2016,7,26,Mid-Western Region,Banke,Rapti Sonari,FLOOD,0,0,0,0,0,0,0,0.0,False,28.09534,81.84765,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-737dbdcc715cff3dbe26,Government of Nepal BIPAD Portal,2016,7,26,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,0,0,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-7aa0f504b570a3cdbea2,Government of Nepal BIPAD Portal,2016,7,26,Central Region,Bhaktapur,Bhaktapur,FLOOD,0,0,0,0,0,0,0,0.0,False,27.67418,85.44123,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-99fb01453e7b9f7eb465,Government of Nepal BIPAD Portal,2016,7,26,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,2,0,0,0.0,False,27.61645,84.36001,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6a64a66abe21d7779d41,Government of Nepal BIPAD Portal,2016,7,26,Mid-Western Region,Dang,Ghorahi,FLOOD,2,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-508ae5e4c079c37eb972,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Gulmi,Resunga,FLOOD,0,0,0,0,9,15,0,0.0,False,28.09848,83.31058,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6abc1148d3976eef61ba,Government of Nepal BIPAD Portal,2016,7,26,Eastern Region,Jhapa,Barhadashi,FLOOD,0,2,0,0,3,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ec9b5b672675dad7cf07,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Kapilbastu,Buddhabhumi,FLOOD,5,0,0,0,124,0,0,0.0,False,27.62682,82.96838,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-357370900c6666d6c5f3,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Kaski,Machhapuchchhre,FLOOD,0,0,0,0,2,0,0,0.0,False,28.34628,83.99007,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-3ce7d1a786d7597e2597,Government of Nepal BIPAD Portal,2016,7,26,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,55,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f56045f336533af72bd9,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Nawalparasi East,Madhyabindu,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-472e37503db9e5770429,Government of Nepal BIPAD Portal,2016,7,26,Central Region,Parsa,Thori,FLOOD,0,0,0,0,0,0,0,0.0,False,27.22317,84.73056,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-fed2c673b6e97119712a,Government of Nepal BIPAD Portal,2016,7,26,Mid-Western Region,Pyuthan,Pyuthan,FLOOD,1,0,0,0,0,0,0,0.0,False,28.1203,82.85541,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-32843cdb304deb873486,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Rupandehi,Tilottama,FLOOD,0,0,1,0,28,0,0,0.0,False,27.57833,83.42932,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ed12182d849448d5bfe1,Government of Nepal BIPAD Portal,2016,7,26,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-489235ed3cd7cafa7bea,Government of Nepal BIPAD Portal,2016,7,26,Western Region,Syangja,Bhirkot,FLOOD,0,0,0,0,0,0,0,0.0,False,28.05026,83.73811,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-561a4b8a22b4e630fd3f,Government of Nepal BIPAD Portal,2016,7,27,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,0,0,0,0.0,False,27.61645,84.36001,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-5775eb2dfa0d4d25b10b,Government of Nepal BIPAD Portal,2016,7,28,Western Region,Baglung,Dhorpatan,FLOOD,0,1,0,0,0,0,0,0.0,False,28.35288,83.27139,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d5b646135b4e198f8f15,Government of Nepal BIPAD Portal,2016,7,28,Far Western Region,Dadeldhura,Alital,FLOOD,1,0,0,0,0,0,0,0.0,False,29.20864,80.48616,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-a1dce4dce0e9081f471d,Government of Nepal BIPAD Portal,2016,7,28,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-d0e2e4e0f09a9b167df6,Government of Nepal BIPAD Portal,2016,7,29,Western Region,Baglung,Dhorpatan,FLOOD,0,1,0,0,0,0,0,0.0,False,28.35288,83.27139,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-6f50f9857a429efa945d,Government of Nepal BIPAD Portal,2016,7,29,Mid-Western Region,Kalikot,Pachaljharana,FLOOD,1,0,0,0,0,0,0,0.0,False,29.21559,81.74506,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-866e79ccda8fa6cace97,Government of Nepal BIPAD Portal,2016,7,31,Far Western Region,Kanchanpur,Shuklaphanta National Park,FLOOD,1,0,0,0,0,0,0,0.0,False,28.84298,80.31147,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-1107dd0469e5fbe3e2ad,Government of Nepal BIPAD Portal,2016,7,31,Central Region,Kathmandu,Kageshwori Manahora,FLOOD,1,0,0,0,0,0,0,0.0,False,27.69912,85.37856,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-edd61e0513780e8cd477,Government of Nepal BIPAD Portal,2016,8,1,Western Region,Gulmi,Resunga,FLOOD,1,0,0,0,0,0,0,0.0,False,28.09848,83.31058,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-0ed1ede290c3253ae7d2,Government of Nepal BIPAD Portal,2016,8,3,Eastern Region,Sunsari,Inaruwa,FLOOD,1,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-03acbe51248888d27a1d,Government of Nepal BIPAD Portal,2016,8,5,Mid-Western Region,Rolpa,Rolpa,FLOOD,0,1,0,0,0,0,0,0.0,False,28.32432,82.65523,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-ad190bdb237fa233468b,Government of Nepal BIPAD Portal,2016,8,6,Far Western Region,Baitadi,Surnaya,FLOOD,1,0,0,0,0,0,0,0.0,False,29.50844,80.57647,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-2bd35d5e4d38da5bef5e,Government of Nepal BIPAD Portal,2016,8,6,Mid-Western Region,Kalikot,Pachaljharana,FLOOD,0,1,0,0,0,0,0,0.0,False,29.21559,81.74506,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-08ae21d966f1cd3240d9,Government of Nepal BIPAD Portal,2016,8,7,Far Western Region,Baitadi,Surnaya,FLOOD,0,1,0,0,0,0,0,0.0,False,29.50844,80.57647,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-9e725384c03063a9525d,Government of Nepal BIPAD Portal,2016,8,8,Far Western Region,Dadeldhura,Alital,FLOOD,1,0,0,0,0,0,0,0.0,False,29.20864,80.48616,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-f6d1c7b517a69d226df7,Government of Nepal BIPAD Portal,2016,8,9,Mid-Western Region,Dolpa,Shey Phoksundo,FLOOD,1,0,0,0,0,0,0,0.0,False,29.21277,83.03833,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-814516c5b74706730d05,Government of Nepal BIPAD Portal,2016,8,9,Central Region,Nuwakot,Suryagadhi,FLOOD,0,1,0,0,0,0,0,0.0,False,27.92448,85.24446,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
episode-78c39e10734b02b56b05,Government of Nepal BIPAD Portal,2016,8,9,Mid-Western Region,Salyan,Sharada,FLOOD,0,1,0,0,0,0,0,0.0,False,28.4,82.09154,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True
